Volatility 3 Framework 2.7.0

Offset	Name	Size
0x8a8fe8e55220	\Device\HarddiskVolume3\Users\Administrator\NTUSER.DAT{c76cbcdb-afc9-11eb-8234-000d3aa6d50e}.TM	216
0x8a8fe8e553b0	\Windows\System32\winevt\Logs\Microsoft-Windows-Crypto-DPAPI%4BackUpKeySvc.evtx	216
0x8a8fe8e55540	\Device\HarddiskVolume3\Users\Administrator\NTUSER.DAT{c76cbcdb-afc9-11eb-8234-000d3aa6d50e}.TM	216
0x8a8fe8e556d0	\Users\Administrator\AppData\Local\ConnectedDevicesPlatform\L.Administrator\ActivitiesCache.db-shm	216
0x8a8fe8e55860	\Windows\System32\sihost.exe	216
0x8a8fe8e559f0	\Windows\Registration\R000000000006.clb	216
0x8a8fe8e55b80	\Windows\System32\Windows.Shell.ServiceHostBuilder.dll	216
0x8a8fe8e55d10	\Windows\System32\cdpusersvc.dll	216
0x8a8fe8e55ea0	\Program Files\Common Files\microsoft shared\ink	216
0x8a8fe8e561c0	\Users\Administrator\NTUSER.DAT{c76cbcdb-afc9-11eb-8234-000d3aa6d50e}.TMContainer00000000000000000002.regtrans-ms	216
0x8a8fe8e56350	\Windows\System32\ClipboardServer.dll	216
0x8a8fe8e564e0	\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4ActionCenter.evtx	216
0x8a8fe8e56670	\Windows\System32\en-US\MsCtfMonitor.dll.mui	216
0x8a8fe8e56800	\$Directory	216
0x8a8fe8e56990	\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4LogonTasksChannel.evtx	216
0x8a8fe8e56cb0	\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_120.27512.10351.0_x64__cw5n1h2txyewy\ActivationStore.dat	216
0x8a8fe8e56e40	\Windows\System32\modernexecserver.dll	216
0x8a8fe8e57160	\Windows\System32\MsCtfMonitor.dll	216
0x8a8fe8e572f0	\Windows\System32\en-US\user32.dll.mui	216
0x8a8fe8e57480	\Windows\System32\Tabbtn.dll	216
0x8a8fe8e57610	\$Directory	216
0x8a8fe8e577a0	\Windows\System32\winevt\Logs\Microsoft-Windows-AppXDeployment%4Operational.evtx	216
0x8a8fe8e57930	\Windows\System32\msutb.dll	216
0x8a8fe8e57ac0	\Windows\Registration\R000000000006.clb	216
0x8a8fe8e57c50	\Windows\Registration\R000000000006.clb	216
0x8a8fe8e57de0	\Windows\System32\wininet.dll	216
0x8a8fe8e58100	\Windows	216
0x8a8fe8e58290	\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4Operational.evtx	216
0x8a8fe8e58420	\Windows\System32\gamestreamingext.dll	216
0x8a8fe8e585b0	\Windows\System32\vcruntime140_clr0400.dll	216
0x8a8fe8e58740	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.20348.1_none_88d3d41d702dedea	216
0x8a8fe8e588d0	\Windows\System32\AppXDeploymentServer.dll	216
0x8a8fe8e58a60	\Windows\en-US\explorer.exe.mui	216
0x8a8fe8e58bf0	\$Directory	216
0x8a8fe8e58d80	\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4AppDefaults.evtx	216
0x8a8fe8e590a0	\$Directory	216
0x8a8fe8e59230	\Windows\System32\winevt\Logs\Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx	216
0x8a8fe8e59550	\Windows\System32\AppointmentActivation.dll	216
0x8a8fe8e596e0	\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_120.27512.10351.0_x64__cw5n1h2txyewy\ActivationStore.dat.LOG1	216
0x8a8fe8e59870	\Users\Administrator\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal	216
0x8a8fe8e59a00	\Windows\System32\cldapi.dll	216
0x8a8fe8e59b90	\Windows\System32\ActivationManager.dll	216
0x8a8fe8e59d20	\Windows\System32\QuietHours.dll	216
0x8a8fe8e59eb0	\$Directory	216
0x8a8fe8f7e0b0	\Device\HarddiskVolume3\Users\Administrator\NTUSER.DAT{c76cbcda-afc9-11eb-8234-000d3aa6d50e}.TxR	216
0x8a8fe8f7eda0	\Users\Administrator\NTUSER.DAT{c76cbcda-afc9-11eb-8234-000d3aa6d50e}.TxR.1.regtrans-ms	216
0x8a8fe8f7f7b0	\Users\Administrator\NTUSER.DAT{c76cbcda-afc9-11eb-8234-000d3aa6d50e}.TxR.0.regtrans-ms	216
0x8a8fe8f7fee0	\Users\Administrator\NTUSER.DAT{c76cbcda-afc9-11eb-8234-000d3aa6d50e}.TxR.2.regtrans-ms	216
0x8a8fe8f80610	\Users\Administrator\NTUSER.DAT{c76cbcda-afc9-11eb-8234-000d3aa6d50e}.TxR.blf	216
0x8a8fe8f8c6b0	\Windows\System32\config\DRIVERS.LOG1	216
0x8a8fe8f8d0c0	\Windows\System32\config\DRIVERS{c76cbcbb-afc9-11eb-8234-000d3aa6d50e}.TMContainer00000000000000000002.regtrans-ms	216
0x8a8fe8f8d680	\Device\HarddiskVolume3\Windows\System32\config\DRIVERS{c76cbcbb-afc9-11eb-8234-000d3aa6d50e}.TM	216
0x8a8fe8f8d7f0	\Device\HarddiskVolume3\Windows\System32\config\DRIVERS{c76cbcbb-afc9-11eb-8234-000d3aa6d50e}.TM	216
0x8a8fe8f8dc40	\Windows\System32\config\DRIVERS{c76cbcbb-afc9-11eb-8234-000d3aa6d50e}.TMContainer00000000000000000001.regtrans-ms	216
0x8a8fe8f8e090	\Windows\System32\config\DRIVERS	216
0x8a8fe8f8e370	\Windows\System32\config\DRIVERS{c76cbcbb-afc9-11eb-8234-000d3aa6d50e}.TM.blf	216
0x8a8fe8f8ec10	\Windows\System32\config\DRIVERS.LOG2	216
0x8a8fe8f97eb0	\$PrepareToShrinkFileSize	216
0x8a8fe8f99720	\$PrepareToShrinkFileSize	216
0x8a8fe8f9e910	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTTerminal-Services-LSM-ApplicationLag-4540.etl	216
0x8a8fe8f9fa50	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTAdmin_PS_Provider.etl	216
0x8a8fe9102150	\Windows\System32\windowsudk.shellcommon.dll	216
0x8a8fe9102600	\$Directory	216
0x8a8fe9102790	\Windows\ServiceProfiles\LocalService\AppData\Local\Microsoft\Windows\Safety\network\local\sinkholeCache	216
0x8a8fe9102920	\Windows\System32\Windows.Shell.BlueLightReduction.dll	216
0x8a8fe9102ab0	\Windows\SystemResources\ShellComponents\ShellComponents.pri	216
0x8a8fe9102c40	\Windows\rescache\_merged\2997970317\1808849293.pri	216
0x8a8fe9102dd0	\Windows\Registration\R000000000006.clb	216
0x8a8fe91030f0	\ProgramData\Microsoft\Windows Defender\Platform\4.18.24050.7-0\NisSrv.exe	216
0x8a8fe9103280	\Windows\System32	216
0x8a8fe9103730	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0x8a8fe91038c0	\CMApi	216
0x8a8fe9103a50	\Windows\System32\Windows.Globalization.Fontgroups.dll	216
0x8a8fe9103be0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0x8a8fe9103d70	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm	216
0x8a8fe9104090	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-wal	216
0x8a8fe91043b0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-shm	216
0x8a8fe91046d0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-wal	216
0x8a8fe9104860	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0x8a8fe91049f0	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartUI.dll	216
0x8a8fe9104ea0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0x8a8fe91051c0	\$Directory	216
0x8a8fe9105350	\Windows\System32\ShellCommonCommonProxyStub.dll	216
0x8a8fe91054e0	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe	216
0x8a8fe9105800	\Windows\rescache\_merged\1760351708\2079953182.pri	216
0x8a8fe9105990	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\FontCache-FontSet-S-1-5-21-2903334779-2493593276-3481334377-500.datt	216
0x8a8fe9105b20	\Windows\System32\PCShellCommonProxyStub.dll	216
0x8a8fe9105cb0	\Windows\SystemResources\Windows.UI.ShellCommon\Windows.UI.ShellCommon.pri	216
0x8a8fe9106160	\$Directory	216
0x8a8fe91062f0	\$Directory	216
0x8a8fe9106480	\$Directory	216
0x8a8fe9106610	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.20348.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0x8a8fe9106930	\Sessions\1\AppContainerNamedObjects\S-1-15-2-515815643-2845804217-1874292103-218650560-777617685-4287762684-137415000	216
0x8a8fe9106ac0	\Windows\System32\ShellExperiences\Windows.UI.Shell.SharedUtilities.dll	216
0x8a8fe9106c50	\Windows\System32\LicenseManagerApi.dll	216
0x8a8fe9106de0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.20348.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0x8a8fe9107100	\Windows\System32\en-US\dsreg.dll.mui	216
0x8a8fe9107290	\Windows\System32\cflapi.dll	216
0x8a8fe91075b0	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy	216
0x8a8fe9107740	\$Directory	216
0x8a8fe9107a60	\Windows\Temp\vmware-vmusr-Administrator.log	216
0x8a8fe9107bf0	\$Directory	216
0x8a8fe9107d80	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.20348.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG1	216
0x8a8fe91080a0	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-S-1-5-21-2903334779-2493593276-3481334377-500.dat	216
0x8a8fe9108230	\Windows\System32\en-US\combase.dll.mui	216
0x8a8fe91083c0	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\resources.pri	216
0x8a8fe9108550	\$Directory	216
0x8a8fe9108870	\$Directory	216
0x8a8fe9108b90	\Windows\Registration\R000000000006.clb	216
0x8a8fe91091d0	\Windows\System32	216
0x8a8fe9109680	\Windows\System32\fontgroupsoverride.dll	216
0x8a8fe9109810	\Program Files\VMware\VMware Tools\plugins\vmusr\darkModeSync.dll	216
0x8a8fe91099a0	\Windows\System32\Windows.Storage.ApplicationData.dll	216
0x8a8fe9109cc0	\Windows\System32\en-US\mswsock.dll.mui	216
0x8a8fe9109e50	\Users\Administrator\AppData\Local\Microsoft\Credentials	216
0x8a8fe910a170	\Windows\rescache\_merged\2370026250\3973526613.pri	216
0x8a8fe910a300	\$Directory	216
0x8a8fe910a490	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe910a620	\Windows\Fonts\segoeui.ttf	216
0x8a8fe910a7b0	\Users\Administrator\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\Settings\settings.dat.LOG2	216
0x8a8fe910aad0	\Windows\System32\biwinrt.dll	216
0x8a8fe910ac60	\$Directory	216
0x8a8fe910adf0	\Windows\System32\RuntimeBroker.exe	216
0x8a8fe910b110	\Users\Administrator\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\Settings\settings.dat	216
0x8a8fe910b2a0	\Users\Administrator\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\Settings\settings.dat.LOG1	216
0x8a8fe910b750	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe910b8e0	\Windows\System32\wbem\mgmtprovider.dll	216
0x8a8fe910ba70	\Windows\SystemResources\Windows.UI.ShellCommon\pris\Windows.UI.ShellCommon.en-US.pri	216
0x8a8fe910bc00	\Program Files\VMware\VMware Tools\sigc-2.0.dll	216
0x8a8fe910c0b0	\Windows\System32\en-US\windows.storage.dll.mui	216
0x8a8fe910c3d0	\Windows\System32\d3d9.dll	216
0x8a8fe910c560	\Windows\System32\msscntrs.dll	216
0x8a8fe910c6f0	\Program Files\VMware\VMware Tools\plugins\vmusr\unity.dll	216
0x8a8fe910c880	\Windows\SysWOW64\wkscli.dll	216
0x8a8fe910ca10	\Windows\SysWOW64\wtsapi32.dll	216
0x8a8fe910cba0	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe910cec0	\Windows\System32\Windows.Internal.Shell.Broker.dll	216
0x8a8fe910d1e0	\$Directory	216
0x8a8fe910d370	\Windows\System32\wbem\WmiPerfInst.dll	216
0x8a8fe910d500	\Program Files (x86)\Microsoft\EdgeUpdate\1.3.187.39\msedgeupdate.dll	216
0x8a8fe910d690	\Program Files\VMware\VMware Tools\plugins\vmusr\desktopEvents.dll	216
0x8a8fe910d9b0	\$Directory	216
0x8a8fe910db40	\Windows\SysWOW64\netapi32.dll	216
0x8a8fe910dcd0	\$Directory	216
0x8a8fe910de60	\Program Files\VMware\VMware Tools\plugins\vmusr\dndcp.dll	216
0x8a8fe910e180	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Search_1.15.0.20348_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0x8a8fe910e310	\Windows\SysWOW64\version.dll	216
0x8a8fe910e4a0	\Windows\SysWOW64\netutils.dll	216
0x8a8fe910e630	\Windows\System32\winevt\Logs\Microsoft-Windows-Store%4Operational.evtx	216
0x8a8fe910e7c0	\$Directory	216
0x8a8fe910e950	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.20348.1_none_22e4d0cd70d0f01d	216
0x8a8fe910ec70	\Windows\System32\certca.dll	216
0x8a8fe910f120	\Program Files\VMware\VMware Tools\plugins\vmusr\vmtray.dll	216
0x8a8fe910f760	\Users\Administrator\AppData\Roaming\Microsoft\Credentials	216
0x8a8fe910fa80	\Windows\System32\WsmRes.dll	216
0x8a8fe910fc10	\$Directory	216
0x8a8fe91100c0	\Windows\System32\mfc140u.dll	216
0x8a8fe9110250	\$Directory	216
0x8a8fe91103e0	\$Directory	216
0x8a8fe9110700	\$Directory	216
0x8a8fe9110890	\Windows\System32\en-US\crypt32.dll.mui	216
0x8a8fe9110bb0	\Windows\System32\CertEnroll.dll	216
0x8a8fe91111f0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.20348.1_none_22e4d0cd70d0f01d\comctl32.dll	216
0x8a8fe9111380	\$Directory	216
0x8a8fe9111510	\$Directory	216
0x8a8fe9111830	\$Directory	216
0x8a8fe91119c0	\Windows\System32\wbem\en-US\mgmtprovider.dll.mui	216
0x8a8fe9111b50	\Windows\System32\netfxperf.dll	216
0x8a8fe9111e70	\Windows\System32\qmgr.dll	216
0x8a8fe9112190	\Windows\System32\wbem\NCProv.dll	216
0x8a8fe9112320	\Windows\Microsoft.NET\Framework64\v4.0.30319\CORPerfMonExt.dll	216
0x8a8fe91124b0	\Windows\System32\bitsperf.dll	216
0x8a8fe9112640	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe9112af0	\ProgramData\Microsoft\Network\Downloader\qmgr.jfm	216
0x8a8fe91135e0	\$Directory	216
0x8a8fe9113770	\$Directory	216
0x8a8fe9113c20	\Windows\System32\bitsigd.dll	216
0x8a8fe9113db0	\Windows\System32\upnp.dll	216
0x8a8fe9114260	\Windows\System32\wmi.dll	216
0x8a8fe9114580	\Windows\System32\en-US\ESENT.dll.mui	216
0x8a8fe9114710	\ProgramData\Microsoft\Network\Downloader\qmgr.db	216
0x8a8fe91148a0	\$Directory	216
0x8a8fe9114bc0	\ProgramData\Microsoft\Network\Downloader\qmgr.db	216
0x8a8fe9114ee0	\Windows\System32\msdtcuiu.dll	216
0x8a8fe9115390	\Windows\System32\winevt\Logs\Microsoft-Windows-ServerManager-MultiMachine%4Operational.evtx	216
0x8a8fe9115520	\Windows\System32\winevt\Logs\Microsoft-Windows-ServerManager-MultiMachine%4Admin.evtx	216
0x8a8fe91156b0	\Windows\System32\esentprf.dll	216
0x8a8fe9115840	\Windows\System32\en-US\user32.dll.mui	216
0x8a8fe9115b60	\Windows\System32\BitsProxy.dll	216
0x8a8fe9115cf0	\Windows\System32\perfts.dll	216
0x8a8fe91161a0	\$Directory	216
0x8a8fe9116330	\Windows\System32\wbem\KrnlProv.dll	216
0x8a8fe91164c0	\Windows\System32\utildll.dll	216
0x8a8fe9116650	\$Directory	216
0x8a8fe91167e0	\Windows\System32\WinMetadata\Windows.Foundation.winmd	216
0x8a8fe9116b00	\PIPE_EVENTROOT\CIMV2SCM EVENT PROVIDER	216
0x8a8fe9116e20	\wkssvc	216
0x8a8fe91172d0	\$Directory	216
0x8a8fe9117780	\Windows\System32\perfdisk.dll	216
0x8a8fe9117910	\Windows\System32\WsmAuto.dll	216
0x8a8fe9117aa0	\ProgramData\Microsoft\Network\Downloader\qmgr.jfm	216
0x8a8fe9117c30	\$Directory	216
0x8a8fe9117dc0	\Windows\System32\atl.dll	216
0x8a8fe91180e0	\Windows\System32\loadperf.dll	216
0x8a8fe9118270	\Windows\System32\wbem\en-US\WmiApSrv.exe.mui	216
0x8a8fe9118400	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.20348.558_none_058e7a50a1527a0d	216
0x8a8fe9118720	\$Directory	216
0x8a8fe91188b0	\Windows\System32	216
0x8a8fe9118bd0	\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent	216
0x8a8fe9118ef0	\Windows\System32\schedcli.dll	216
0x8a8fe9119080	\Windows\System32\perfos.dll	216
0x8a8fe9119210	\$Directory	216
0x8a8fe91193a0	\srvsvc	216
0x8a8fe9119530	\CMNotify	216
0x8a8fe91196c0	\Windows\System32\tapiperf.dll	216
0x8a8fe91199e0	\Windows\System32\perfproc.dll	216
0x8a8fe9119b70	\Windows\System32\perfnet.dll	216
0x8a8fe9119d00	\Windows\System32\wbem\WmiApRpl.dll	216
0x8a8fe911a1b0	\CMApi	216
0x8a8fe911a340	\CMNotify	216
0x8a8fe911a660	\Windows\System32\browcli.dll	216
0x8a8fe911a7f0	\Windows\System32\usbperf.dll	216
0x8a8fe911a980	\Windows\Registration\R000000000006.clb	216
0x8a8fe911ab10	\Windows\System32\rasctrs.dll	216
0x8a8fe911aca0	\Program Files\VMware\VMware Tools\VMToolsHook64.dll	216
0x8a8fe911ae30	\Windows\System32\mlang.dll	216
0x8a8fe911b150	\Windows\System32\NetSetupApi.dll	216
0x8a8fe911b2e0	\ProgramData\Microsoft\Windows\Start Menu\Programs	216
0x8a8fe911b470	\ProgramData\Microsoft\Windows\Start Menu	216
0x8a8fe911b790	\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned	216
0x8a8fe911b920	\Users\Administrator\AppData\Roaming\Microsoft\Windows\Start Menu\Programs	216
0x8a8fe911bab0	\Users\Administrator\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned	216
0x8a8fe911c410	\$Directory	216
0x8a8fe911c5a0	\Windows\System32\NetSetupSvc.dll	216
0x8a8fe911c730	\$Directory	216
0x8a8fe911ca50	\Windows\System32\en-US\user32.dll.mui	216
0x8a8fe911cbe0	\Windows\Logs\NetSetup\service.0.etl	216
0x8a8fe911cd70	\$Directory	216
0x8a8fe911d220	\CMApi	216
0x8a8fe911d540	\Users\Administrator\AppData\Roaming\Microsoft\Windows\Start Menu	216
0x8a8fe911d6d0	\$Directory	216
0x8a8fe911d860	\Users\Administrator\AppData\Roaming\Microsoft\Windows\Start Menu	216
0x8a8fe911d9f0	\Windows\System32\wbem\NetAdapterCim.dll	216
0x8a8fe911dea0	\Users\Administrator\AppData\Roaming\Microsoft\Windows\Start Menu\Programs	216
0x8a8fe911e1c0	\Windows\Registration\R000000000006.clb	216
0x8a8fe911e4e0	\Users\Administrator\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat	216
0x8a8fe911e670	\Users\Administrator\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.jfm	216
0x8a8fe911e990	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe911ee40	\Windows\System32\smartscreen.exe	216
0x8a8fe911f160	\Windows\System32	216
0x8a8fe911f7a0	\$Directory	216
0x8a8fe911f930	\$Directory	216
0x8a8fe911fac0	\Windows\System32\en-US\Windows.Web.Http.dll.mui	216
0x8a8fe911fc50	\wkssvc	216
0x8a8fe9120420	\Windows\System32\WinRtTracing.dll	216
0x8a8fe9120740	\Users\Administrator\AppData\Local\Microsoft\Windows\WebCacheLock.dat	216
0x8a8fe9120a60	\Users\Administrator\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat	216
0x8a8fe9120d80	\$Directory	216
0x8a8fe91210a0	\Users\Administrator\AppData\Local\Microsoft\Windows\Safety\shell\remote\script_96032244749497702726114603847611723578.rel.v2	216
0x8a8fe9121230	\Windows\System32\tbs.dll	216
0x8a8fe9121870	\Program Files\VMware\VMware Tools\vmtoolsd.exe	216
0x8a8fe9121a00	\$Directory	216
0x8a8fe9121d20	\Users\Administrator\AppData\Local\Microsoft\Windows\WebCache\V01.log	216
0x8a8fe9121eb0	\Windows\System32	216
0x8a8fe97021e0	\Program Files\LibreOffice\program\mergedlo.dll	216
0x8a8fe9702370	\Program Files\LibreOffice\program\python38.dll	216
0x8a8fe9702500	\Windows\System32\winrnr.dll	216
0x8a8fe9702690	\Windows\System32\msxml3.dll	216
0x8a8fe9702820	\Program Files\LibreOffice\program\cppuhelper3MSC.dll	216
0x8a8fe97029b0	\Endpoint	216
0x8a8fe9702b40	\Program Files\LibreOffice\program\clewlo.dll	216
0x8a8fe9702cd0	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.20348.558_none_058e7a50a1527a0d	216
0x8a8fe9702e60	\Windows\System32\msxml3r.dll	216
0x8a8fe9703180	\Windows\System32\AppxPackaging.dll	216
0x8a8fe9703310	\Windows\System32\OpcServices.dll	216
0x8a8fe97034a0	\Users\Administrator\Desktop	216
0x8a8fe9703630	\Program Files\LibreOffice\program\pythonloaderlo.dll	216
0x8a8fe9703950	\Program Files\LibreOffice\program\pyuno.pyd	216
0x8a8fe9703ae0	\Windows\System32\msIso.dll	216
0x8a8fe9703c70	\Program Files\LibreOffice\program\soffice.bin	216
0x8a8fe9703e00	\Windows\System32\en-US\msxml6r.dll.mui	216
0x8a8fe9704120	\Program Files\LibreOffice\program\sal3.dll	216
0x8a8fe97042b0	\Windows\System32\ieframe.dll	216
0x8a8fe9704440	\Windows\System32\NapiNSP.dll	216
0x8a8fe97045d0	\Program Files\LibreOffice\program\clucene.dll	216
0x8a8fe9704760	\Windows\System32\WindowsInternal.ComposableShell.DesktopHosting.dll	216
0x8a8fe97048f0	\Program Files\LibreOffice\program\cppu3.dll	216
0x8a8fe9704a80	\Windows\System32\wbem\ntevt.dll	216
0x8a8fe9704c10	\Windows\System32\provthrd.dll	216
0x8a8fe9704da0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.20348.1_none_88d3d41d702dedea	216
0x8a8fe97050c0	\Program Files\LibreOffice\program	216
0x8a8fe9705250	\$Directory	216
0x8a8fe97053e0	\Program Files\LibreOffice\program\libcurl.dll	216
0x8a8fe9705570	\Program Files\LibreOffice\program\salhelper3MSC.dll	216
0x8a8fe9705700	\Windows\System32\winevt\Logs\Parameters.evtx	216
0x8a8fe9705890	\Program Files\LibreOffice\program\i18nlangtag.dll	216
0x8a8fe9705a20	\Program Files\LibreOffice\program\orcus.dll	216
0x8a8fe9705bb0	\Program Files\LibreOffice\program\libexslt.dll	216
0x8a8fe9705d40	\Program Files\LibreOffice\program\epoxy.dll	216
0x8a8fe9705ed0	\Windows\System32\en-US\wldp.dll.mui	216
0x8a8fe97061f0	\Program Files\LibreOffice\program\Argon2OptDll.dll	216
0x8a8fe9706380	\Program Files\LibreOffice\program\jvmfwklo.dll	216
0x8a8fe9706510	\Program Files\LibreOffice\program\xmlreaderlo.dll	216
0x8a8fe97066a0	\Program Files\LibreOffice\program\pdfiumlo.dll	216
0x8a8fe9706830	\Windows\ShellComponents\WindowsInternal.ComposableShell.Experiences.Switcher.dll	216
0x8a8fe97069c0	\Program Files\LibreOffice\program\icuin73.dll	216
0x8a8fe9706b50	\Program Files\LibreOffice\program\libxml2.dll	216
0x8a8fe9706ce0	\Windows\System32\en-US\crypt32.dll.mui	216
0x8a8fe9706e70	\Windows\System32\winevt\Logs\State.evtx	216
0x8a8fe9707190	\Program Files\LibreOffice\program\jvmaccesslo.dll	216
0x8a8fe9707320	\Program Files\LibreOffice\program\raptor2.dll	216
0x8a8fe97074b0	\Program Files\LibreOffice\program\reglo.dll	216
0x8a8fe9707640	\Program Files\LibreOffice\program\libxslt.dll	216
0x8a8fe97077d0	\Program Files\LibreOffice\program\icuuc73.dll	216
0x8a8fe9707960	\Program Files\LibreOffice\program\nspr4.dll	216
0x8a8fe9707af0	\Program Files\LibreOffice\program\nss3.dll	216
0x8a8fe9707c80	\Program Files\LibreOffice\program\lcms2.dll	216
0x8a8fe9707e10	\Windows\System32\msvcp140_2.dll	216
0x8a8fe9708130	\Program Files\LibreOffice\program\gpgmepp.dll	216
0x8a8fe97082c0	\Program Files\LibreOffice\program\librdf.dll	216
0x8a8fe9708450	\Program Files\LibreOffice\program\skialo.dll	216
0x8a8fe9708770	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe9708900	\Program Files\LibreOffice\program\unoidllo.dll	216
0x8a8fe9708a90	\Windows\System32\wshbth.dll	216
0x8a8fe9708c20	\Windows\System32\DriverStore\FileRepository\ntprint.inf_amd64_075615bee6f80a8d\Amd64\MXDWDRV.DLL	216
0x8a8fe9708db0	\Program Files\LibreOffice\program\nssutil3.dll	216
0x8a8fe9709260	\Program Files\LibreOffice\program\orcus-parser.dll	216
0x8a8fe97093f0	\Windows\System32\usp10.dll	216
0x8a8fe9709580	\Program Files\LibreOffice\program\plc4.dll	216
0x8a8fe97098a0	\Windows\System32\nlansp_c.dll	216
0x8a8fe9709bc0	\Program Files\LibreOffice\share\config\images_colibre.zip	216
0x8a8fe9709d50	\$Directory	216
0x8a8fe9709ee0	\Windows\System32\davhlpr.dll	216
0x8a8fe970a200	\$Directory	216
0x8a8fe970a390	\Windows\Fonts\LiberationSerif-Regular.ttf	216
0x8a8fe970a520	\Program Files\LibreOffice\program\icudt73.dll	216
0x8a8fe970a840	\Program Files\LibreOffice\program\vclplug_winlo.dll	216
0x8a8fe970a9d0	\Program Files\LibreOffice\program\mscx_uno.dll	216
0x8a8fe970ab60	\$Directory	216
0x8a8fe970acf0	\$Directory	216
0x8a8fe970b1a0	\Program Files\LibreOffice\program\storelo.dll	216
0x8a8fe970b330	\$Directory	216
0x8a8fe970b4c0	\Windows\Fonts\LiberationSerif-Regular.ttf	216
0x8a8fe970b650	\Windows\System32\fontsub.dll	216
0x8a8fe970b7e0	\Windows\System32\en-US\kernel32.dll.mui	216
0x8a8fe970b970	\Program Files\LibreOffice\program\writerfilterlo.dll	216
0x8a8fe970bb00	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.20348.1_none_88d3d41d702dedea	216
0x8a8fe970bc90	\Windows\System32\svchost.exe	216
0x8a8fe970be20	\$Directory	216
0x8a8fe970c140	\$Directory	216
